Order_ID,Order_Date,Region,Category,Product,Sales,Profit,Quantity,Ship_Days,Year,Month
1757,2026-01-26,South,Office Supplies,Table,4542,8822,1,6,2026,1
1758,2026-01-27,East,Electronics,Pen,49552,2874,4,5,2026,1
1759,2026-01-28,North,Furniture,Notebook,14889,1261,1,9,2026,1
1760,2026-01-29,East,Furniture,Chair,30925,279,1,7,2026,1
1761,2026-01-30,West,Furniture,Chair,3075,4334,4,2,2026,1
1762,2026-01-31,South,Electronics,Laptop,40022,3235,2,7,2026,1
1763,2026-02-01,North,Electronics,Chair,28679,551,3,3,2026,2
1764,2026-02-02,South,Furniture,Mobile,35254,98,9,1,2026,2
1765,2026-02-03,North,Electronics,Notebook,19124,3616,2,8,2026,2
1766,2026-02-04,East,Electronics,Laptop,20850,3105,4,3,2026,2
1767,2026-02-05,North,Furniture,Mobile,27181,8930,1,8,2026,2
1768,2026-02-06,West,Electronics,Pen,24488,436,2,7,2026,2
1769,2026-02-07,West,Office Supplies,Table,15970,1019,5,2,2026,2
1770,2026-02-08,North,Office Supplies,Pen,25204,9247,1,1,2026,2
1771,2026-02-09,North,Office Supplies,Table,39236,5870,7,7,2026,2
1772,2026-02-10,North,Office Supplies,Pen,29877,3102,4,1,2026,2
1773,2026-02-11,North,Furniture,Chair,29072,7447,6,6,2026,2
1774,2026-02-12,West,Furniture,Mobile,7993,2352,8,8,2026,2
1775,2026-02-13,South,Furniture,Table,4603,2333,6,7,2026,2
1776,2026-02-14,North,Office Supplies,Laptop,35344,9849,2,4,2026,2
1777,2026-02-15,North,Office Supplies,Mobile,3494,4416,1,1,2026,2
1778,2026-02-16,West,Electronics,Laptop,4244,172,8,1,2026,2
1779,2026-02-17,West,Electronics,Mobile,47734,6849,8,4,2026,2
1780,2026-02-18,East,Office Supplies,Mobile,47791,9522,9,5,2026,2
1781,2026-02-19,North,Office Supplies,Pen,27832,3777,6,7,2026,2
1782,2026-02-20,East,Office Supplies,Table,6094,8500,1,4,2026,2
1783,2026-02-21,West,Office Supplies,Table,40799,9189,9,1,2026,2
1784,2026-02-22,West,Electronics,Mobile,7871,5008,3,7,2026,2
1785,2026-02-23,South,Office Supplies,Chair,47815,574,6,2,2026,2
1786,2026-02-24,North,Electronics,Chair,18528,9129,9,2,2026,2
1787,2026-02-25,East,Office Supplies,Laptop,36412,8449,3,8,2026,2
1788,2026-02-26,West,Office Supplies,Laptop,14490,198,5,5,2026,2
1789,2026-02-27,West,Office Supplies,Pen,47351,8051,5,2,2026,2
1790,2026-02-28,East,Electronics,Mobile,17126,487,7,5,2026,2
1791,2026-03-01,South,Electronics,Laptop,20969,3799,4,8,2026,3
1792,2026-03-02,West,Furniture,Laptop,41222,8236,4,6,2026,3
1793,2026-03-03,North,Office Supplies,Notebook,40537,4503,7,3,2026,3
1794,2026-03-04,West,Furniture,Mobile,7630,5386,9,8,2026,3
1795,2026-03-05,North,Furniture,Pen,7328,4601,4,9,2026,3
1796,2026-03-06,East,Electronics,Laptop,42112,2873,4,5,2026,3
1797,2026-03-07,North,Electronics,Pen,47488,5778,6,2,2026,3
1798,2026-03-08,East,Furniture,Table,39599,8727,6,2,2026,3
1799,2026-03-09,North,Office Supplies,Pen,46665,8441,7,7,2026,3
1800,2026-03-10,East,Electronics,Chair,18383,2032,1,1,2026,3
1801,2026-03-11,North,Office Supplies,Chair,43559,7046,3,2,2026,3
1802,2026-03-12,South,Office Supplies,Pen,19042,9713,9,4,2026,3
1803,2026-03-13,North,Furniture,Chair,43432,2361,6,1,2026,3
1804,2026-03-14,North,Furniture,Table,10950,7275,6,4,2026,3
1805,2026-03-15,South,Furniture,Mobile,20923,9763,5,5,2026,3
1806,2026-03-16,West,Furniture,Chair,2535,654,3,9,2026,3
1807,2026-03-17,West,Electronics,Chair,44731,8225,5,1,2026,3
1808,2026-03-18,North,Electronics,Pen,41245,5835,1,5,2026,3
1809,2026-03-19,South,Furniture,Table,17741,9659,3,2,2026,3
1810,2026-03-20,North,Electronics,Mobile,23654,4647,4,9,2026,3
1811,2026-03-21,East,Furniture,Pen,26125,7809,5,6,2026,3
1812,2026-03-22,East,Office Supplies,Pen,45450,7582,9,2,2026,3
1813,2026-03-23,North,Office Supplies,Notebook,33566,8790,4,3,2026,3
1814,2026-03-24,West,Office Supplies,Table,34191,888,3,8,2026,3
1815,2026-03-25,West,Furniture,Mobile,13831,3865,1,1,2026,3
1816,2026-03-26,North,Office Supplies,Table,21190,897,6,3,2026,3
1817,2026-03-27,North,Electronics,Mobile,19683,4759,7,1,2026,3
1818,2026-03-28,East,Office Supplies,Table,39846,4557,8,8,2026,3
1819,2026-03-29,West,Office Supplies,Pen,5375,6625,1,1,2026,3
1820,2026-03-30,North,Office Supplies,Pen,12754,4823,4,5,2026,3
1821,2026-03-31,East,Electronics,Laptop,29121,4518,5,4,2026,3
1822,2026-04-01,West,Furniture,Chair,11405,5242,2,7,2026,4
1823,2026-04-02,South,Electronics,Notebook,46621,3370,1,5,2026,4
1824,2026-04-03,East,Furniture,Table,16382,4748,8,8,2026,4
1825,2026-04-04,West,Furniture,Notebook,19541,4361,6,1,2026,4
1826,2026-04-05,West,Office Supplies,Laptop,29598,3723,5,5,2026,4
1827,2026-04-06,East,Furniture,Chair,42931,1614,9,4,2026,4
1828,2026-04-07,South,Electronics,Table,34209,1890,2,3,2026,4
1829,2026-04-08,East,Electronics,Mobile,35175,6108,8,5,2026,4
1830,2026-04-09,West,Furniture,Chair,5337,7181,9,3,2026,4
1831,2026-04-10,North,Office Supplies,Pen,46948,776,1,8,2026,4
1832,2026-04-11,North,Office Supplies,Laptop,24989,9486,7,3,2026,4
1833,2026-04-12,East,Electronics,Chair,18127,6747,8,1,2026,4
1834,2026-04-13,West,Office Supplies,Chair,6196,9307,3,9,2026,4
1835,2026-04-14,North,Furniture,Pen,49494,332,4,9,2026,4
1836,2026-04-15,West,Furniture,Table,14043,1131,3,6,2026,4
1837,2026-04-16,East,Electronics,Mobile,13115,3935,7,1,2026,4
1838,2026-04-17,North,Furniture,Pen,1966,2931,9,8,2026,4
1839,2026-04-18,West,Electronics,Mobile,31271,3020,3,2,2026,4
1840,2026-04-19,North,Furniture,Table,18850,9394,6,9,2026,4
1841,2026-04-20,East,Electronics,Chair,875,7035,8,8,2026,4
1842,2026-04-21,West,Office Supplies,Mobile,33530,997,6,3,2026,4
1843,2026-04-22,North,Furniture,Laptop,21246,4810,2,5,2026,4
1844,2026-04-23,East,Furniture,Laptop,23386,9959,7,9,2026,4
1845,2026-04-24,North,Electronics,Pen,44848,116,2,1,2026,4
1846,2026-04-25,North,Electronics,Table,43404,8878,2,9,2026,4
1847,2026-04-26,South,Furniture,Pen,33151,8555,2,4,2026,4
1848,2026-04-27,South,Electronics,Pen,8333,614,1,4,2026,4
1849,2026-04-28,East,Furniture,Notebook,2393,9843,1,4,2026,4
1850,2026-04-29,South,Office Supplies,Pen,31073,9067,7,9,2026,4
1851,2026-04-30,East,Electronics,Notebook,31871,3720,5,6,2026,4
1852,2026-05-01,South,Furniture,Laptop,41374,9267,3,8,2026,5
1853,2026-05-02,North,Office Supplies,Laptop,12326,2301,1,4,2026,5
1854,2026-05-03,East,Office Supplies,Pen,34920,854,6,3,2026,5
1855,2026-05-04,East,Furniture,Laptop,22424,4681,1,1,2026,5
1856,2026-05-05,North,Electronics,Table,33867,9633,9,7,2026,5
1857,2026-05-06,East,Furniture,Notebook,21699,1285,2,4,2026,5
1858,2026-05-07,East,Office Supplies,Notebook,26368,6770,1,8,2026,5
1859,2026-05-08,South,Furniture,Pen,9292,6956,7,3,2026,5
1860,2026-05-09,East,Electronics,Laptop,21097,6066,6,1,2026,5
1861,2026-05-10,West,Office Supplies,Mobile,36905,3599,6,5,2026,5
1862,2026-05-11,North,Furniture,Notebook,33196,7988,5,2,2026,5
1863,2026-05-12,South,Electronics,Pen,43623,4191,4,3,2026,5
1864,2026-05-13,South,Office Supplies,Pen,16489,7016,4,6,2026,5
1865,2026-05-14,West,Electronics,Table,29431,9596,3,3,2026,5
1866,2026-05-15,North,Office Supplies,Chair,9790,5385,8,3,2026,5
1867,2026-05-16,North,Furniture,Chair,38867,5127,7,6,2026,5
1868,2026-05-17,South,Electronics,Notebook,14842,5661,9,5,2026,5
1869,2026-05-18,East,Office Supplies,Table,25441,8139,1,9,2026,5
1870,2026-05-19,South,Electronics,Table,14445,2942,7,1,2026,5
1871,2026-05-20,North,Electronics,Table,11262,5627,4,3,2026,5
1872,2026-05-21,West,Furniture,Notebook,30633,3668,7,3,2026,5
1873,2026-05-22,South,Electronics,Chair,47580,1609,1,6,2026,5
1874,2026-05-23,North,Office Supplies,Table,40650,6733,5,8,2026,5
1875,2026-05-24,South,Office Supplies,Laptop,27552,1557,3,3,2026,5
1876,2026-05-25,East,Office Supplies,Pen,42250,2113,5,3,2026,5
1877,2026-05-26,South,Office Supplies,Pen,20453,3692,4,6,2026,5
1878,2026-05-27,South,Furniture,Mobile,40975,2050,2,8,2026,5
1879,2026-05-28,North,Electronics,Mobile,17630,1344,4,6,2026,5
1880,2026-05-29,North,Furniture,Notebook,31586,4115,3,3,2026,5
1881,2026-05-30,North,Electronics,Notebook,5133,8064,1,4,2026,5
1882,2026-05-31,South,Electronics,Pen,17804,9995,8,1,2026,5
1883,2026-06-01,East,Electronics,Laptop,42537,1653,5,8,2026,6
1884,2026-06-02,West,Furniture,Chair,32784,1372,4,4,2026,6
1885,2026-06-03,West,Electronics,Chair,47046,6006,5,6,2026,6
1886,2026-06-04,North,Furniture,Notebook,7508,2491,4,3,2026,6
1887,2026-06-05,North,Office Supplies,Laptop,48791,1148,3,6,2026,6
1888,2026-06-06,South,Office Supplies,Notebook,27905,5123,5,9,2026,6
1889,2026-06-07,West,Electronics,Chair,36886,9747,4,9,2026,6
1890,2026-06-08,North,Furniture,Notebook,25873,9368,1,3,2026,6
1891,2026-06-09,East,Office Supplies,Table,21327,8538,3,3,2026,6
1892,2026-06-10,East,Furniture,Notebook,33540,3837,8,4,2026,6
1893,2026-06-11,North,Furniture,Pen,13507,2146,7,7,2026,6
1894,2026-06-12,North,Electronics,Notebook,18657,2258,2,3,2026,6
1895,2026-06-13,West,Office Supplies,Pen,32657,6038,1,8,2026,6
1896,2026-06-14,West,Electronics,Laptop,35815,225,3,8,2026,6
1897,2026-06-15,South,Electronics,Chair,36432,7219,5,6,2026,6
1898,2026-06-16,West,Office Supplies,Mobile,21664,6064,1,4,2026,6
1899,2026-06-17,East,Office Supplies,Mobile,14914,1717,3,5,2026,6
1900,2026-06-18,East,Furniture,Chair,14827,8917,3,2,2026,6
1901,2026-06-19,North,Office Supplies,Mobile,48844,1873,5,6,2026,6
1902,2026-06-20,West,Furniture,Notebook,1446,5197,3,3,2026,6
1903,2026-06-21,South,Furniture,Laptop,15193,1406,9,6,2026,6
1904,2026-06-22,East,Furniture,Laptop,27741,3122,1,5,2026,6
1905,2026-06-23,East,Office Supplies,Chair,30754,3309,4,2,2026,6
1906,2026-06-24,South,Electronics,Mobile,16040,6249,4,5,2026,6
1907,2026-06-25,South,Furniture,Notebook,7219,596,1,5,2026,6
1908,2026-06-26,East,Electronics,Laptop,41703,5281,2,9,2026,6
1909,2026-06-27,East,Electronics,Laptop,25581,8015,1,8,2026,6
1910,2026-06-28,South,Office Supplies,Table,11850,2133,6,7,2026,6
1911,2026-06-29,East,Electronics,Table,36858,2090,3,3,2026,6
1912,2026-06-30,North,Electronics,Laptop,32521,4584,7,4,2026,6
1913,2026-07-01,North,Office Supplies,Chair,43332,1802,5,6,2026,7
1914,2026-07-02,South,Furniture,Pen,28869,9857,9,3,2026,7
1915,2026-07-03,West,Electronics,Pen,32228,1899,7,9,2026,7
1916,2026-07-04,South,Office Supplies,Notebook,18076,2692,4,8,2026,7
1917,2026-07-05,South,Electronics,Laptop,29501,1650,5,6,2026,7
1918,2026-07-06,West,Electronics,Laptop,18348,4452,5,4,2026,7
1919,2026-07-07,West,Furniture,Laptop,890,3849,5,7,2026,7
1920,2026-07-08,West,Electronics,Chair,22499,668,9,3,2026,7
1921,2026-07-09,North,Office Supplies,Table,45936,1182,3,8,2026,7
1922,2026-07-10,East,Electronics,Laptop,12069,5541,6,1,2026,7
1923,2026-07-11,North,Furniture,Laptop,13529,5845,8,3,2026,7
1924,2026-07-12,East,Furniture,Mobile,22990,7683,9,5,2026,7
1925,2026-07-13,North,Office Supplies,Chair,46375,1537,7,5,2026,7
1926,2026-07-14,East,Furniture,Notebook,35828,7898,3,2,2026,7
1927,2026-07-15,North,Electronics,Laptop,6367,5059,1,8,2026,7
1928,2026-07-16,West,Furniture,Mobile,15784,9799,4,5,2026,7
1929,2026-07-17,South,Office Supplies,Pen,34479,2163,6,7,2026,7
1930,2026-07-18,North,Furniture,Notebook,9621,1094,3,7,2026,7
1931,2026-07-19,East,Furniture,Laptop,2039,2481,1,5,2026,7
1932,2026-07-20,West,Furniture,Laptop,25988,8029,6,8,2026,7
1933,2026-07-21,North,Office Supplies,Mobile,17527,1632,1,9,2026,7
1934,2026-07-22,North,Furniture,Chair,9193,1358,9,4,2026,7
1935,2026-07-23,West,Furniture,Laptop,9421,4967,1,4,2026,7
1936,2026-07-24,North,Electronics,Pen,10810,8843,6,8,2026,7
1937,2026-07-25,South,Office Supplies,Laptop,46012,1670,1,1,2026,7
1938,2026-07-26,North,Furniture,Pen,31408,7553,7,4,2026,7
1939,2026-07-27,South,Office Supplies,Notebook,4886,4816,3,6,2026,7
1940,2026-07-28,South,Furniture,Notebook,32763,5412,6,4,2026,7
1941,2026-07-29,West,Furniture,Table,28912,5242,7,6,2026,7
1942,2026-07-30,North,Furniture,Table,17803,6672,1,5,2026,7
1943,2026-07-31,West,Electronics,Pen,12742,6143,1,9,2026,7
1944,2026-08-01,North,Electronics,Chair,47525,6754,5,9,2026,8
1945,2026-08-02,North,Electronics,Laptop,9447,150,6,4,2026,8
1946,2026-08-03,East,Office Supplies,Laptop,47214,6707,9,4,2026,8
1947,2026-08-04,North,Office Supplies,Table,6430,5925,1,8,2026,8
1948,2026-08-05,West,Electronics,Pen,38670,4321,4,4,2026,8
1949,2026-08-06,South,Office Supplies,Laptop,49285,287,8,2,2026,8
1950,2026-08-07,North,Furniture,Laptop,1007,7276,9,2,2026,8
1951,2026-08-08,East,Furniture,Chair,1936,8082,3,1,2026,8
1952,2026-08-09,West,Furniture,Mobile,27651,5268,2,5,2026,8
1953,2026-08-10,North,Electronics,Table,12118,4075,4,6,2026,8
1954,2026-08-11,West,Office Supplies,Table,9250,6123,2,9,2026,8
1955,2026-08-12,East,Electronics,Mobile,16622,2592,1,5,2026,8
1956,2026-08-13,East,Office Supplies,Laptop,7854,1587,3,6,2026,8
1957,2026-08-14,West,Furniture,Chair,44562,804,7,6,2026,8
1958,2026-08-15,North,Electronics,Chair,31479,7446,1,3,2026,8
1959,2026-08-16,South,Office Supplies,Table,21400,7873,2,4,2026,8
1960,2026-08-17,East,Office Supplies,Chair,14340,5557,1,1,2026,8
1961,2026-08-18,North,Furniture,Notebook,37667,4285,8,4,2026,8
1962,2026-08-19,North,Electronics,Mobile,5537,590,5,1,2026,8
1963,2026-08-20,South,Electronics,Laptop,29133,5560,8,5,2026,8
1964,2026-08-21,East,Electronics,Notebook,24995,8511,3,8,2026,8
1965,2026-08-22,East,Furniture,Mobile,16348,7976,7,8,2026,8
1966,2026-08-23,North,Electronics,Pen,36983,5181,8,5,2026,8
1967,2026-08-24,North,Furniture,Table,48145,8747,6,2,2026,8
1968,2026-08-25,South,Furniture,Chair,8337,1179,7,6,2026,8
1969,2026-08-26,South,Furniture,Pen,34569,3195,2,1,2026,8
1970,2026-08-27,East,Office Supplies,Chair,7870,8603,8,7,2026,8
1971,2026-08-28,West,Electronics,Notebook,6911,3770,5,4,2026,8
1972,2026-08-29,East,Electronics,Laptop,39633,9698,7,5,2026,8
1973,2026-08-30,North,Furniture,Laptop,30999,4117,1,6,2026,8
1974,2026-08-31,East,Furniture,Laptop,30725,4245,5,1,2026,8
1975,2026-09-01,West,Electronics,Chair,48717,9923,1,9,2026,9
1976,2026-09-02,South,Furniture,Pen,1192,9294,8,4,2026,9
1977,2026-09-03,West,Electronics,Laptop,29426,7331,4,8,2026,9
1978,2026-09-04,West,Office Supplies,Pen,34746,2559,4,5,2026,9
1979,2026-09-05,West,Furniture,Chair,39664,5066,2,8,2026,9
1980,2026-09-06,South,Electronics,Notebook,8948,6583,5,1,2026,9
1981,2026-09-07,West,Furniture,Pen,43890,4777,1,8,2026,9
1982,2026-09-08,West,Electronics,Notebook,10573,731,9,4,2026,9
1983,2026-09-09,West,Electronics,Chair,35914,3982,5,2,2026,9
1984,2026-09-10,North,Furniture,Chair,5709,5610,6,6,2026,9
1985,2026-09-11,West,Office Supplies,Table,7033,4066,2,2,2026,9
1986,2026-09-12,South,Electronics,Chair,21561,7389,1,5,2026,9
1987,2026-09-13,West,Electronics,Chair,7711,769,4,2,2026,9
1988,2026-09-14,West,Electronics,Mobile,10427,124,7,3,2026,9
1989,2026-09-15,South,Office Supplies,Laptop,12427,9535,6,6,2026,9
1990,2026-09-16,West,Office Supplies,Table,25094,4207,1,1,2026,9
1991,2026-09-17,South,Furniture,Table,9816,8561,1,6,2026,9
1992,2026-09-18,West,Office Supplies,Table,12677,2199,8,3,2026,9
1993,2026-09-19,South,Furniture,Mobile,11346,9694,4,7,2026,9
1994,2026-09-20,West,Furniture,Notebook,8433,9797,5,2,2026,9
1995,2026-09-21,West,Office Supplies,Chair,38744,6763,7,6,2026,9
1996,2026-09-22,North,Furniture,Laptop,47121,4257,8,8,2026,9
1997,2026-09-23,North,Office Supplies,Pen,41196,7191,7,1,2026,9
1998,2026-09-24,West,Furniture,Notebook,2580,8702,2,9,2026,9
1999,2026-09-25,West,Office Supplies,Chair,6589,9128,4,5,2026,9
2000,2026-09-26,East,Office Supplies,Mobile,26623,3986,1,5,2026,9
2001,2026-09-27,South,Furniture,Chair,8297,9357,9,5,2026,9
2002,2026-09-28,East,Electronics,Chair,8846,1125,3,6,2026,9
2003,2026-09-29,North,Furniture,Mobile,20378,3926,3,2,2026,9
2004,2026-09-30,North,Office Supplies,Table,34172,4665,9,6,2026,9
2005,2026-10-01,North,Electronics,Table,18153,7315,3,4,2026,10
2006,2026-10-02,North,Furniture,Laptop,43242,6429,8,8,2026,10
2007,2026-10-03,West,Furniture,Laptop,26640,9168,2,9,2026,10
2008,2026-10-04,North,Furniture,Table,1684,4702,3,9,2026,10
2009,2026-10-05,West,Electronics,Notebook,34993,6842,2,8,2026,10
2010,2026-10-06,West,Office Supplies,Pen,44648,9297,1,3,2026,10
2011,2026-10-07,North,Furniture,Chair,25346,7506,2,4,2026,10
2012,2026-10-08,North,Furniture,Pen,46325,4724,8,1,2026,10
2013,2026-10-09,South,Furniture,Chair,22695,591,9,9,2026,10
2014,2026-10-10,East,Furniture,Table,6106,2211,2,5,2026,10
2015,2026-10-11,North,Furniture,Laptop,4456,2301,7,6,2026,10
2016,2026-10-12,South,Office Supplies,Notebook,17055,9294,5,3,2026,10
2017,2026-10-13,South,Office Supplies,Laptop,25349,4619,3,8,2026,10
2018,2026-10-14,East,Furniture,Pen,19190,2794,9,7,2026,10
2019,2026-10-15,West,Electronics,Laptop,49349,6091,6,1,2026,10
2020,2026-10-16,North,Office Supplies,Table,26847,4725,1,5,2026,10
2021,2026-10-17,East,Electronics,Notebook,33689,1610,5,9,2026,10
2022,2026-10-18,North,Office Supplies,Pen,38808,1214,7,6,2026,10
2023,2026-10-19,South,Furniture,Notebook,26285,5469,4,8,2026,10
2024,2026-10-20,South,Office Supplies,Chair,49556,2772,8,1,2026,10
2025,2026-10-21,West,Furniture,Laptop,33198,520,5,7,2026,10
2026,2026-10-22,South,Office Supplies,Notebook,16466,9658,9,3,2026,10
2027,2026-10-23,South,Furniture,Mobile,31597,1518,9,9,2026,10
2028,2026-10-24,East,Furniture,Laptop,16382,7975,9,6,2026,10
2029,2026-10-25,North,Furniture,Chair,5175,858,1,5,2026,10
2030,2026-10-26,North,Furniture,Notebook,42350,8413,2,8,2026,10
2031,2026-10-27,East,Electronics,Pen,13509,6769,3,8,2026,10
2032,2026-10-28,West,Furniture,Chair,28343,5123,4,3,2026,10
2033,2026-10-29,North,Electronics,Mobile,30293,8062,9,2,2026,10
2034,2026-10-30,South,Electronics,Notebook,40016,1695,6,2,2026,10
2035,2026-10-31,North,Furniture,Table,39371,8299,1,5,2026,10
2036,2026-11-01,South,Electronics,Laptop,18357,1179,9,7,2026,11
2037,2026-11-02,West,Office Supplies,Pen,20127,1403,6,8,2026,11
2038,2026-11-03,East,Furniture,Table,19065,817,4,8,2026,11
2039,2026-11-04,North,Electronics,Notebook,26525,3945,4,8,2026,11
2040,2026-11-05,East,Furniture,Notebook,28332,8924,3,3,2026,11
2041,2026-11-06,North,Furniture,Chair,44616,3504,7,2,2026,11
2042,2026-11-07,South,Furniture,Notebook,10282,7379,3,4,2026,11
2043,2026-11-08,East,Electronics,Pen,39150,1840,2,1,2026,11
2044,2026-11-09,North,Office Supplies,Table,22866,9719,8,3,2026,11
2045,2026-11-10,South,Office Supplies,Pen,29057,935,4,9,2026,11
2046,2026-11-11,East,Electronics,Mobile,6298,7784,8,7,2026,11
2047,2026-11-12,East,Furniture,Mobile,10127,3956,1,7,2026,11
2048,2026-11-13,North,Electronics,Laptop,41683,4542,5,1,2026,11
2049,2026-11-14,North,Electronics,Laptop,12966,9780,9,7,2026,11
2050,2026-11-15,North,Electronics,Mobile,43114,2123,1,7,2026,11
2051,2026-11-16,South,Furniture,Notebook,13220,362,4,4,2026,11
2052,2026-11-17,North,Electronics,Pen,42413,6319,6,7,2026,11
2053,2026-11-18,East,Furniture,Mobile,37792,5367,8,8,2026,11
2054,2026-11-19,East,Electronics,Laptop,7059,860,3,3,2026,11
2055,2026-11-20,North,Office Supplies,Mobile,40888,6891,5,2,2026,11
2056,2026-11-21,North,Electronics,Notebook,19658,2082,7,7,2026,11
2057,2026-11-22,West,Electronics,Mobile,31416,9749,1,5,2026,11
2058,2026-11-23,East,Office Supplies,Pen,22557,7179,7,5,2026,11
2059,2026-11-24,South,Furniture,Table,36392,2755,8,5,2026,11
2060,2026-11-25,West,Furniture,Notebook,41939,8838,8,7,2026,11
2061,2026-11-26,North,Electronics,Laptop,12206,2197,9,9,2026,11
2062,2026-11-27,North,Office Supplies,Pen,12570,665,6,8,2026,11
2063,2026-11-28,East,Furniture,Mobile,41402,997,6,6,2026,11
2064,2026-11-29,North,Electronics,Mobile,1424,5727,2,7,2026,11
2065,2026-11-30,South,Office Supplies,Table,26978,4701,3,9,2026,11
2066,2026-12-01,East,Furniture,Laptop,6006,7916,4,6,2026,12
2067,2026-12-02,North,Furniture,Laptop,46918,2063,4,1,2026,12
2068,2026-12-03,East,Office Supplies,Chair,35663,3747,8,4,2026,12
2069,2026-12-04,North,Office Supplies,Laptop,25104,540,1,8,2026,12
2070,2026-12-05,North,Office Supplies,Table,15810,4400,4,7,2026,12
2071,2026-12-06,North,Office Supplies,Chair,8726,2478,4,3,2026,12
2072,2026-12-07,South,Electronics,Chair,12281,5037,1,3,2026,12
2073,2026-12-08,South,Office Supplies,Mobile,6015,8783,3,3,2026,12
2074,2026-12-09,East,Furniture,Mobile,36633,9529,5,1,2026,12
2075,2026-12-10,North,Furniture,Laptop,17472,9875,6,1,2026,12
2076,2026-12-11,North,Electronics,Chair,32592,4970,9,6,2026,12
2077,2026-12-12,South,Furniture,Mobile,11910,2976,9,1,2026,12
2078,2026-12-13,North,Furniture,Table,20022,9594,9,5,2026,12
2079,2026-12-14,South,Office Supplies,Mobile,9595,7332,1,4,2026,12
2080,2026-12-15,North,Furniture,Notebook,23547,4426,9,5,2026,12
2081,2026-12-16,East,Electronics,Notebook,20970,9540,8,7,2026,12
2082,2026-12-17,North,Office Supplies,Mobile,43629,4918,2,6,2026,12
2083,2026-12-18,North,Office Supplies,Chair,9031,7036,1,9,2026,12
2084,2026-12-19,West,Electronics,Chair,37538,6912,1,6,2026,12
2085,2026-12-20,South,Office Supplies,Pen,22903,4473,6,9,2026,12
2086,2026-12-21,North,Office Supplies,Notebook,43174,6920,9,4,2026,12
2087,2026-12-22,North,Electronics,Table,29622,8209,7,1,2026,12
2088,2026-12-23,West,Office Supplies,Chair,17440,2123,5,1,2026,12
2089,2026-12-24,West,Electronics,Laptop,30331,6220,2,7,2026,12
2090,2026-12-25,South,Electronics,Notebook,11779,751,1,3,2026,12
2091,2026-12-26,West,Furniture,Table,38720,8163,2,2,2026,12
2092,2026-12-27,East,Furniture,Table,6977,6875,1,6,2026,12
2093,2026-12-28,West,Office Supplies,Chair,17900,7917,3,6,2026,12
2094,2026-12-29,East,Office Supplies,Table,6970,4314,6,7,2026,12
2095,2026-12-30,South,Electronics,Chair,2562,8018,8,5,2026,12
2096,2026-12-31,South,Office Supplies,Mobile,42298,8196,3,8,2026,12
2097,2027-01-01,South,Electronics,Notebook,20380,7826,9,7,2027,1
2098,2027-01-02,South,Electronics,Pen,35081,8608,5,2,2027,1
2099,2027-01-03,South,Office Supplies,Mobile,44939,8769,7,1,2027,1
2100,2027-01-04,East,Electronics,Notebook,14808,4936,8,9,2027,1
2101,2027-01-05,East,Furniture,Chair,26527,3985,3,5,2027,1
2102,2027-01-06,South,Office Supplies,Notebook,31220,4669,2,5,2027,1
2103,2027-01-07,West,Furniture,Chair,35581,5241,2,4,2027,1
2104,2027-01-08,North,Office Supplies,Mobile,10206,6925,5,2,2027,1
2105,2027-01-09,South,Electronics,Laptop,10337,7906,1,5,2027,1
2106,2027-01-10,West,Office Supplies,Laptop,39099,5451,2,2,2027,1
2107,2027-01-11,North,Furniture,Notebook,37324,3072,9,7,2027,1
2108,2027-01-12,South,Electronics,Laptop,33573,5788,7,9,2027,1
2109,2027-01-13,South,Office Supplies,Chair,47615,6034,6,9,2027,1
2110,2027-01-14,East,Office Supplies,Table,32588,1820,9,6,2027,1
2111,2027-01-15,North,Office Supplies,Chair,28612,9039,7,1,2027,1
2112,2027-01-16,North,Furniture,Table,26799,3265,5,6,2027,1
2113,2027-01-17,West,Furniture,Mobile,34957,6744,9,5,2027,1
2114,2027-01-18,East,Office Supplies,Pen,30563,3026,6,4,2027,1
2115,2027-01-19,East,Electronics,Table,4417,3787,6,6,2027,1
2116,2027-01-20,East,Electronics,Laptop,3436,9953,4,6,2027,1
2117,2027-01-21,East,Furniture,Chair,37130,802,1,6,2027,1
2118,2027-01-22,North,Electronics,Mobile,15006,1442,5,2,2027,1
2119,2027-01-23,North,Furniture,Laptop,29305,6839,9,7,2027,1
2120,2027-01-24,South,Office Supplies,Mobile,14818,727,8,4,2027,1
2121,2027-01-25,South,Furniture,Pen,48568,155,8,9,2027,1
2122,2027-01-26,East,Furniture,Chair,26526,4803,5,2,2027,1
2123,2027-01-27,East,Office Supplies,Notebook,28172,1996,9,5,2027,1
2124,2027-01-28,East,Electronics,Chair,38917,5594,3,4,2027,1
2125,2027-01-29,South,Furniture,Pen,27781,1145,3,9,2027,1
2126,2027-01-30,West,Furniture,Chair,48942,7035,1,4,2027,1
2127,2027-01-31,West,Office Supplies,Notebook,28591,1832,9,8,2027,1
2128,2027-02-01,South,Electronics,Table,38828,4591,6,8,2027,2
2129,2027-02-02,South,Furniture,Mobile,48719,3307,2,6,2027,2
2130,2027-02-03,South,Office Supplies,Notebook,19110,6263,8,6,2027,2
2131,2027-02-04,South,Furniture,Laptop,1579,4919,9,8,2027,2
2132,2027-02-05,South,Office Supplies,Pen,30350,1611,9,9,2027,2
2133,2027-02-06,South,Electronics,Table,47251,4056,2,5,2027,2
2134,2027-02-07,East,Electronics,Laptop,21090,9917,2,1,2027,2
